"ZREGION";"ZREGION";"ZFUELTYP";"ZFUELTYP";"ZFUELCAT";"ZFUELCAT";"ZCOUNTRY";"ZCOUNTRY";"ZCONTI";"ZCONTI";"ZCALYEAR";"ZCALYEAR";"1ROWCOUNT0000000000000009";"ZCONSBCF00000000000000008";"ZCONSBCF00000000000000008";"ZCONSBCM00000000000000008";"ZCONSBCM00000000000000008";"ZCONSMT000000000000000007";"ZCONSMT000000000000000007";"ZCONSMTO00000000000000008";"ZCONSMTO00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTW000000000000000007";"ZCONSTW000000000000000007"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2003";"02003";"1";"0";"MT";"0";"BCF";"84";"TBD";"0";"BCM";"4";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2004";"02004";"1";"0";"MT";"0";"BCF";"90";"TBD";"0";"BCM";"5";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2005";"02005";"1";"0";"MT";"0";"BCF";"106";"TBD";"0";"BCM";"5";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2006";"02006";"1";"0";"MT";"0";"BCF";"96";"TBD";"0";"BCM";"5";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2007";"02007";"1";"0";"MT";"0";"BCF";"91";"TBD";"0";"BCM";"4";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2008";"02008";"1";"0";"MT";"0";"BCF";"73";"TBD";"0";"BCM";"4";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2009";"02009";"1";"0";"MT";"0";"BCF";"70";"TBD";"0";"BCM";"3";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Azerbaijan";"EU   EU   Azerbaijan";"EU";"EU";"2010";"02010";"1";"0";"MT";"0";"BCF";"73";"TBD";"0";"BCM";"3";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1965";"01965";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1966";"01966";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1967";"01967";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1968";"01968";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1969";"01969";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1970";"01970";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1971";"01971";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1972";"01972";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1973";"01973";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1974";"01974";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1975";"01975";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1976";"01976";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1977";"01977";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1978";"01978";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1979";"01979";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1980";"01980";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1981";"01981";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1982";"01982";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1983";"01983";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1984";"01984";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1985";"01985";"1";"0";"MT";"0";"BCF";"491";"TBD";"0";"BCM";"25";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1986";"01986";"1";"0";"MT";"0";"BCF";"581";"TBD";"0";"BCM";"30";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1987";"01987";"1";"0";"MT";"0";"BCF";"575";"TBD";"0";"BCM";"29";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1988";"01988";"1";"0";"MT";"0";"BCF";"556";"TBD";"0";"BCM";"29";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1989";"01989";"1";"0";"MT";"0";"BCF";"522";"TBD";"0";"BCM";"27";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1990";"01990";"1";"0";"MT";"0";"BCF";"483";"TBD";"0";"BCM";"25";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1991";"01991";"1";"0";"MT";"0";"BCF";"468";"TBD";"0";"BCM";"24";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1992";"01992";"1";"0";"MT";"0";"BCF";"398";"TBD";"0";"BCM";"21";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1993";"01993";"1";"0";"MT";"0";"BCF";"282";"TBD";"0";"BCM";"15";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1994";"01994";"1";"0";"MT";"0";"BCF";"229";"TBD";"0";"BCM";"12";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1995";"01995";"1";"0";"MT";"0";"BCF";"203";"TBD";"0";"BCM";"10";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1996";"01996";"1";"0";"MT";"0";"BCF";"192";"TBD";"0";"BCM";"10";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1997";"01997";"1";"0";"MT";"0";"BCF";"175";"TBD";"0";"BCM";"9";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1998";"01998";"1";"0";"MT";"0";"BCF";"171";"TBD";"0";"BCM";"9";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"1999";"01999";"1";"0";"MT";"0";"BCF";"151";"TBD";"0";"BCM";"8";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2000";"02000";"1";"0";"MT";"0";"BCF";"140";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2001";"02001";"1";"0";"MT";"0";"BCF";"146";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2002";"02002";"1";"0";"MT";"0";"BCF";"142";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2003";"02003";"1";"0";"MT";"0";"BCF";"146";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2004";"02004";"1";"0";"MT";"0";"BCF";"151";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2005";"02005";"1";"0";"MT";"0";"BCF";"145";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2006";"02006";"1";"0";"MT";"0";"BCF";"162";"TBD";"0";"BCM";"8";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2007";"02007";"1";"0";"MT";"0";"BCF";"150";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2008";"02008";"1";"0";"MT";"0";"BCF";"166";"TBD";"0";"BCM";"8";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2009";"02009";"1";"0";"MT";"0";"BCF";"188";"TBD";"0";"BCM";"9";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belarus";"EU   EU   Belarus";"EU";"EU";"2010";"02010";"1";"0";"MT";"0";"BCF";"133";"TBD";"0";"BCM";"7";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1965";"01965";"1";"0";"MT";"0";"BCF";"326";"TBD";"0";"BCM";"17";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1966";"01966";"1";"0";"MT";"0";"BCF";"337";"TBD";"0";"BCM";"18";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1967";"01967";"1";"0";"MT";"0";"BCF";"375";"TBD";"0";"BCM";"19";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1968";"01968";"1";"0";"MT";"0";"BCF";"421";"TBD";"0";"BCM";"22";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1969";"01969";"1";"0";"MT";"0";"BCF";"484";"TBD";"0";"BCM";"25";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1970";"01970";"1";"0";"MT";"0";"BCF";"540";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1971";"01971";"1";"0";"MT";"0";"BCF";"550";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1972";"01972";"1";"0";"MT";"0";"BCF";"601";"TBD";"0";"BCM";"31";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1973";"01973";"1";"0";"MT";"0";"BCF";"613";"TBD";"0";"BCM";"32";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1974";"01974";"1";"0";"MT";"0";"BCF";"547";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1975";"01975";"1";"0";"MT";"0";"BCF";"518";"TBD";"0";"BCM";"26";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1976";"01976";"1";"0";"MT";"0";"BCF";"546";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1977";"01977";"1";"0";"MT";"0";"BCF";"549";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1978";"01978";"1";"0";"MT";"0";"BCF";"576";"TBD";"0";"BCM";"29";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1979";"01979";"1";"0";"MT";"0";"BCF";"549";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1980";"01980";"1";"0";"MT";"0";"BCF";"528";"TBD";"0";"BCM";"27";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1981";"01981";"1";"0";"MT";"0";"BCF";"488";"TBD";"0";"BCM";"24";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1982";"01982";"1";"0";"MT";"0";"BCF";"465";"TBD";"0";"BCM";"23";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1983";"01983";"1";"0";"MT";"0";"BCF";"430";"TBD";"0";"BCM";"21";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1984";"01984";"1";"0";"MT";"0";"BCF";"415";"TBD";"0";"BCM";"20";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1985";"01985";"1";"0";"MT";"0";"BCF";"424";"TBD";"0";"BCM";"21";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1986";"01986";"1";"0";"MT";"0";"BCF";"476";"TBD";"0";"BCM";"23";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1987";"01987";"1";"0";"MT";"0";"BCF";"481";"TBD";"0";"BCM";"24";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1988";"01988";"1";"0";"MT";"0";"BCF";"493";"TBD";"0";"BCM";"24";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1989";"01989";"1";"0";"MT";"0";"BCF";"494";"TBD";"0";"BCM";"24";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1990";"01990";"1";"0";"MT";"0";"BCF";"500";"TBD";"0";"BCM";"25";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1991";"01991";"1";"0";"MT";"0";"BCF";"536";"TBD";"0";"BCM";"26";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1992";"01992";"1";"0";"MT";"0";"BCF";"550";"TBD";"0";"BCM";"27";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1993";"01993";"1";"0";"MT";"0";"BCF";"538";"TBD";"0";"BCM";"26";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1994";"01994";"1";"0";"MT";"0";"BCF";"549";"TBD";"0";"BCM";"27";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1995";"01995";"1";"0";"MT";"0";"BCF";"540";"TBD";"0";"BCM";"26";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1996";"01996";"1";"0";"MT";"0";"BCF";"600";"TBD";"0";"BCM";"29";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1997";"01997";"1";"0";"MT";"0";"BCF";"622";"TBD";"0";"BCM";"30";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1998";"01998";"1";"0";"MT";"0";"BCF";"649";"TBD";"0";"BCM";"32";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"1999";"01999";"1";"0";"MT";"0";"BCF";"664";"TBD";"0";"BCM";"32";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2000";"02000";"1";"0";"MT";"0";"BCF";"694";"TBD";"0";"BCM";"34";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2001";"02001";"1";"0";"MT";"0";"BCF";"662";"TBD";"0";"BCM";"32";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2002";"02002";"1";"0";"MT";"0";"BCF";"682";"TBD";"0";"BCM";"34";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2003";"02003";"1";"0";"MT";"0";"BCF";"738";"TBD";"0";"BCM";"36";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2004";"02004";"1";"0";"MT";"0";"BCF";"759";"TBD";"0";"BCM";"38";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2005";"02005";"1";"0";"MT";"0";"BCF";"762";"TBD";"0";"BCM";"38";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2006";"02006";"1";"0";"MT";"0";"BCF";"748";"TBD";"0";"BCM";"37";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2007";"02007";"1";"0";"MT";"0";"BCF";"752";"TBD";"0";"BCM";"38";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2008";"02008";"1";"0";"MT";"0";"BCF";"818";"TBD";"0";"BCM";"41";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2009";"02009";"1";"0";"MT";"0";"BCF";"679";"TBD";"0";"BCM";"33";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Belgium & Luxembourg";"EU   EU   Belgium & Luxembourg";"EU";"EU";"2010";"02010";"1";"0";"MT";"0";"BCF";"715";"TBD";"0";"BCM";"35";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Bulgaria";"EU   EU   Bulgaria";"EU";"EU";"1965";"01965";"1";"0";"MT";"0";"BCF";"71";"TBD";"0";"BCM";"4";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Bulgaria";"EU   EU   Bulgaria";"EU";"EU";"1966";"01966";"1";"0";"MT";"0";"BCF";"81";"TBD";"0";"BCM";"4";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Bulgaria";"EU   EU   Bulgaria";"EU";"EU";"1967";"01967";"1";"0";"MT";"0";"BCF";"102";"TBD";"0";"BCM";"5";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Bulgaria";"EU   EU   Bulgaria";"EU";"EU";"1968";"01968";"1";"0";"MT";"0";"BCF";"120";"TBD";"0";"BCM";"6";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Bulgaria";"EU   EU   Bulgaria";"EU";"EU";"1969";"01969";"1";"0";"MT";"0";"BCF";"148";"TBD";"0";"BCM";"8";"MTO";"0";"TWH"
"Europe";"EU";"OIL";"OIL";"Non Renewable";"NR";"EU/EU/Bulgaria";"EU   EU   Bulgaria";"EU";"EU";"1970";"01970";"1";"0";"MT";"0";"BCF";"173";"TBD";"0";"BCM";"9";"MTO";"0";"TWH"
